Index,Track Name,Latitude,Longitude,Elevation,MetersfromLastNode
379,community side trails,18.0316334000,-66.0304214000,156.2520000000,6.4444046447
380,community side trails,18.0316604000,-66.0304764000,156.4220000000,7.1765646629
381,community side trails,18.0316892000,-66.0305284000,156.6620000000,6.0026663572
382,community side trails,18.0317168000,-66.0305792000,156.8220000000,6.5294330842
383,community side trails,18.0317438000,-66.0306288000,157.1320000000,6.5348287618
384,community side trails,18.0317696000,-66.0306772000,157.4220000000,5.1933752522
385,community side trails,18.0317956000,-66.0307264000,157.8020000000,5.8147673371
386,community side trails,18.0318210000,-66.0307746000,158.0420000000,6.4457642354
387,community side trails,18.0318456000,-66.0308206000,158.2320000000,5.0870086917
388,community side trails,18.0318676000,-66.0308622000,158.3420000000,5.0846488323
389,community side trails,18.0318748000,-66.0308720000,158.0620000000,1.0847844965
390,community side trails,18.0318782000,-66.0308914000,158.4320000000,2.9185019432
391,community side trails,18.0318818000,-66.0309156000,158.5920000000,2.2458745461
392,community side trails,18.0318968000,-66.0309680000,159.3720000000,6.0244884112
393,community side trails,18.0319242000,-66.0310368000,159.9120000000,7.8533424119
394,community side trails,18.0319542000,-66.0310964000,160.4620000000,7.3639666300
395,community side trails,18.0319868000,-66.0311556000,161.0720000000,7.4586504891
396,community side trails,18.0320258000,-66.0312114000,161.6820000000,6.7081001593
397,community side trails,18.0320712000,-66.0312664000,162.3420000000,7.7521230881
398,community side trails,18.0321242000,-66.0313216000,163.0220000000,8.1416759434
399,community side trails,18.0321806000,-66.0313768000,163.7220000000,9.1874750769
400,community side trails,18.0322372000,-66.0314322000,164.3820000000,8.5483130346
401,community side trails,18.0322882000,-66.0314848000,164.9320000000,7.9999957134
402,community side trails,18.0323348000,-66.0315336000,165.4220000000,6.8760055735
403,community side trails,18.0323760000,-66.0315796000,165.7520000000,6.8139342114
404,community side trails,18.0324176000,-66.0316226000,166.0720000000,6.8134565074
405,community side trails,18.0324608000,-66.0316662000,166.3620000000,6.5749474737
406,community side trails,18.0325064000,-66.0317092000,166.7320000000,6.7226046904
407,community side trails,18.0325534000,-66.0317506000,167.0920000000,7.2087533379
408,community side trails,18.0326034000,-66.0317872000,167.4820000000,6.3986325116
409,community side trails,18.0326546000,-66.0318160000,167.8420000000,6.5944555563
410,community side trails,18.0327056000,-66.0318392000,168.3120000000,6.1123248500
411,community side trails,18.0327514000,-66.0318580000,168.7920000000,5.5861717827
412,community side trails,18.0327906000,-66.0318764000,169.2620000000,4.8975140834
413,community side trails,18.0328306000,-66.0319074000,169.6020000000,5.4060615977
414,community side trails,18.0328674000,-66.0319482000,169.7120000000,6.4394014993
415,community side trails,18.0329072000,-66.0320018000,169.7720000000,7.2424395175
416,community side trails,18.0329438000,-66.0320568000,169.7420000000,6.5578087811
417,community side trails,18.0329804000,-66.0321072000,169.7020000000,6.4385839817
418,community side trails,18.0330148000,-66.0321490000,169.5520000000,6.3244103793
419,community side trails,18.0330492000,-66.0321874000,169.5720000000,5.2401494442
420,community side trails,18.0330806000,-66.0322206000,169.4820000000,5.1049852952
421,community side trails,18.0331170000,-66.0322568000,169.5420000000,5.3796318567
422,community side trails,18.0331514000,-66.0322922000,169.4520000000,5.7622694988
423,community side trails,18.0331908000,-66.0323328000,169.2820000000,6.2904283408
424,community side trails,18.0332308000,-66.0323774000,168.8920000000,6.1642759689
425,community side trails,18.0332762000,-66.0324260000,168.5520000000,7.0739823376
426,community side trails,18.0333190000,-66.0324688000,168.0320000000,7.0849146697
427,community side trails,18.0333580000,-66.0325040000,168.1520000000,5.0801155091
428,community side trails,18.0333900000,-66.0325330000,168.0320000000,5.1055983193
429,community side trails,18.0334152000,-66.0325626000,168.2420000000,4.0620313130
430,community side trails,18.0334468000,-66.0325826000,167.8720000000,4.2243420118
431,community side trails,18.0334472000,-66.0325996000,167.6820000000,2.1748359001
432,community side trails,18.0334446000,-66.0325854000,167.4020000000,2.2172989509
433,community side trails,18.0334074000,-66.0325678000,167.3620000000,4.4199941406
434,community side trails,18.0333758000,-66.0325350000,167.3420000000,4.9718454998
435,community side trails,18.0333406000,-66.0325072000,167.3720000000,4.9238079314
436,community side trails,18.0333104000,-66.0324798000,167.6120000000,4.4813656831
437,community side trails,18.0332804000,-66.0324510000,167.7720000000,4.8458930524
438,community side trails,18.0332526000,-66.0324210000,168.0120000000,4.1989508092
439,community side trails,18.0332168000,-66.0323818000,168.0720000000,6.0189283850
440,community side trails,18.0331804000,-66.0323420000,168.1620000000,5.3800486363
441,community side trails,18.0331388000,-66.0323002000,168.1920000000,6.2882023434
442,community side trails,18.0330986000,-66.0322594000,168.2820000000,6.8065169271
443,community side trails,18.0330656000,-66.0322266000,168.1720000000,4.6228827194
444,community side trails,18.0330306000,-66.0321890000,168.0320000000,5.7632690934
445,community side trails,18.0330004000,-66.0321548000,167.9520000000,4.4756527520
446,community side trails,18.0329688000,-66.0321172000,167.9520000000,5.6382355359
447,community side trails,18.0329372000,-66.0320768000,167.9520000000,5.5186798717
448,community side trails,18.0329064000,-66.0320362000,167.9420000000,5.6382458525
449,community side trails,18.0328758000,-66.0319934000,167.4120000000,6.0212084761
450,community side trails,18.0328456000,-66.0319542000,167.1720000000,4.8492005657
451,community side trails,18.0328116000,-66.0319186000,166.6920000000,5.2620521440
452,community side trails,18.0327718000,-66.0318896000,166.2720000000,5.4116819934
453,community side trails,18.0327252000,-66.0318646000,165.6720000000,6.0801713406
454,community side trails,18.0326738000,-66.0318406000,164.8820000000,6.4354089821
455,community side trails,18.0326222000,-66.0318128000,164.2220000000,6.1298625655
456,community side trails,18.0325704000,-66.0317802000,163.5920000000,7.1845725336
457,community side trails,18.0325224000,-66.0317422000,163.1120000000,6.0695058333
458,community side trails,18.0324772000,-66.0317006000,162.6220000000,7.2164142839
459,community side trails,18.0324354000,-66.0316584000,162.2920000000,6.4355365324
460,community side trails,18.0323962000,-66.0316168000,162.0620000000,6.0230368815
461,community side trails,18.0323576000,-66.0315760000,161.8220000000,6.0234277612
462,community side trails,18.0323196000,-66.0315360000,161.6520000000,6.6824629424
463,community side trails,18.0322794000,-66.0314988000,161.2620000000,5.2504915120
464,community side trails,18.0322364000,-66.0314622000,160.8820000000,6.5795343561
465,community side trails,18.0321898000,-66.0314268000,160.3520000000,6.2928939336
466,community side trails,18.0321406000,-66.0313892000,159.8720000000,7.0231529292
467,community side trails,18.0320916000,-66.0313480000,159.2420000000,6.6146973016
468,community side trails,18.0320438000,-66.0313030000,158.7720000000,7.3512146610
469,community side trails,18.0320000000,-66.0312514000,158.1020000000,7.5072919675
470,community side trails,18.0319588000,-66.0311992000,157.6320000000,7.3732599911
471,community side trails,18.0319196000,-66.0311458000,156.7020000000,7.3016838373
472,community side trails,18.0318822000,-66.0310912000,155.7720000000,6.6233790844
473,community side trails,18.0318454000,-66.0310346000,154.5120000000,7.2398224416
474,community side trails,18.0318132000,-66.0309718000,153.5120000000,7.5006294734
475,community side trails,18.0317790000,-66.0309188000,152.4320000000,6.9975412668
476,community side trails,18.0317484000,-66.0308636000,151.4020000000,7.4152875622
477,community side trails,18.0317146000,-66.0308164000,151.0020000000,6.2233468247
478,community side trails,18.0316818000,-66.0307654000,150.3820000000,6.3529868695
479,community side trails,18.0316480000,-66.0307188000,150.1720000000,6.2140295858
480,community side trails,18.0316070000,-66.0306816000,148.9720000000,6.4016339035
481,community side trails,18.0315730000,-66.0306388000,147.7420000000,5.3825531805
482,community side trails,18.0315368000,-66.0305952000,146.1120000000,6.7573112249
483,community side trails,18.0315044000,-66.0305456000,143.5020000000,6.7366318495
484,community side trails,18.0314700000,-66.0304920000,140.5320000000,7.5246397896
485,community side trails,18.0314294000,-66.0304434000,136.4320000000,7.8381549014
486,community side trails,18.0313916000,-66.0303916000,133.4220000000,7.8428302411
487,community side trails,18.0313570000,-66.0303490000,130.7520000000,6.3501912987
488,community side trails,18.0313308000,-66.0303094000,129.0720000000,4.8961737956
489,community side trails,18.0313146000,-66.0302734000,130.3520000000,4.8305502810
490,community side trails,18.0313058000,-66.0302294000,131.4420000000,5.2954461621
491,community side trails,18.0313026000,-66.0301866000,134.1920000000,4.5428221940
492,community side trails,18.0313058000,-66.0301430000,135.1920000000,5.1567307785
493,community side trails,18.0313054000,-66.0301048000,136.1520000000,4.4381647243
494,community side trails,18.0312988000,-66.0300664000,136.7820000000,3.7094529634
495,community side trails,18.0312770000,-66.0300344000,137.2920000000,4.5127323118
496,community side trails,18.0312468000,-66.0300178000,137.8920000000,3.9335252978
497,community side trails,18.0312122000,-66.0300256000,138.9020000000,4.3594395496
498,community side trails,18.0311788000,-66.0300626000,140.2420000000,5.2771822156
499,community side trails,18.0311534000,-66.0301054000,141.3620000000,5.3048629057
500,community side trails,18.0311358000,-66.0301554000,141.9420000000,6.1090567386
501,community side trails,18.0311312000,-66.0301984000,142.2220000000,4.3587088697
502,community side trails,18.0311326000,-66.0302442000,142.4220000000,5.0592357889
503,community side trails,18.0311384000,-66.0302942000,142.6520000000,5.0924674191
504,community side trails,18.0311476000,-66.0303456000,143.0020000000,5.1555443777
505,community side trails,18.0311580000,-66.0304004000,143.4720000000,6.6507743201
506,community side trails,18.0311704000,-66.0304584000,143.9720000000,5.9494177866
507,community side trails,18.0311838000,-66.0305196000,144.4920000000,6.6950021538
508,community side trails,18.0311992000,-66.0305846000,144.9020000000,7.4325647523
509,community side trails,18.0312168000,-66.0306496000,145.2620000000,6.8364559074
510,community side trails,18.0312376000,-66.0307172000,145.5420000000,7.5229868771
511,community side trails,18.0312616000,-66.0307854000,145.8320000000,7.7685460727
512,community side trails,18.0312888000,-66.0308550000,146.1520000000,7.7697223626
513,community side trails,18.0313180000,-66.0309250000,146.4720000000,7.9960991471
514,community side trails,18.0313488000,-66.0309934000,146.7920000000,7.9960984234
515,community side trails,18.0313776000,-66.0310554000,147.0620000000,7.2620173731
516,community side trails,18.0314032000,-66.0311054000,147.2920000000,6.3637934192
517,community side trails,18.0314266000,-66.0311496000,147.5720000000,5.1928333180
518,community side trails,18.0314460000,-66.0311844000,147.8420000000,4.1801571340
519,community side trails,18.0314688000,-66.0312254000,148.2020000000,5.6371949677
520,community side trails,18.0314910000,-66.0312606000,148.5420000000,3.8148305181
521,community side trails,18.0315200000,-66.0313068000,148.8720000000,6.0069422777
522,community side trails,18.0315478000,-66.0313470000,149.1220000000,5.9031573336
523,community side trails,18.0315800000,-66.0313938000,149.3520000000,5.6429515467
524,community side trails,18.0316112000,-66.0314346000,149.5620000000,5.5227000030
525,community side trails,18.0316450000,-66.0314752000,149.8520000000,6.3293096371
526,community side trails,18.0316772000,-66.0315134000,150.1420000000,5.1124441896
527,community side trails,18.0317056000,-66.0315492000,150.4220000000,4.8513628523
528,community side trails,18.0317252000,-66.0315918000,150.6820000000,4.8171949273
529,community side trails,18.0317272000,-66.0316368000,150.9520000000,5.0660287941
530,community side trails,18.0317148000,-66.0316856000,151.1620000000,5.2312797629
531,community side trails,18.0316908000,-66.0317274000,151.3420000000,5.0866475407
532,community side trails,18.0316634000,-66.0317634000,151.4320000000,4.7197187411
533,community side trails,18.0316376000,-66.0317976000,151.4920000000,4.5993120358
534,community side trails,18.0316096000,-66.0318334000,151.5820000000,4.7197194652
535,community side trails,18.0315806000,-66.0318718000,151.6620000000,6.1026718794
536,community side trails,18.0315518000,-66.0319106000,151.7820000000,4.8447640876
